gene	lfqctrl1	lfqctrl2	lfqctrl3	lfqctrl4	lfqctrl5	lfqeae1	lfqeae2	lfqeae3	lfqeae4	validation	mean_log2lfqctrl	mean_log2lfqeae	log2fc	p	q	neglogq	enriched	mitocarta
Isca2	28.64510918	28.66175079	29.01763916	29.27013779	29.22914886	28.81654739	29.21787262	28.13129044	28.48939514	1	28.964757156	28.6637763975	-0.3009807585	0.31267471377791	0.912420139517751	0.13222980380316	0	1
Rab2a	30.48821831	30.58513069	30.96416473	30.92747688	30.65995598	31.11597824	30.82228851	31.07956886	30.6486454	1	30.724989318	30.9166202525	0.191630934500001	0.232798959335159	0.856897123881653	0.222806085152548	0	0
Atp5j2	33.54109192	33.51159286	33.66759872	33.68869781	34.03858185	33.44121933	33.93201065	33.05973053	33.35416031	1	33.689512632	33.446780205	-0.242732427	0.292162318398336	0.891850105985319	0.165126839364424	0	1
Rer1	27.44387436	27.13387299	26.81540871	27.07408333	26.78748322	27.3925972	26.85638046	27.25700951	28.1213932	1	27.050944522	27.4068450925	0.355900570500001	0.283465037223567	0.881388217706203	0.182150483920352	0	0
Myo6	29.16784668	29.09940147	28.95957184	28.63382721	28.770504	28.99668884	28.94252968	29.34445572	29.23018074	1	28.92623024	29.128463745	0.202233505000002	0.186568258246093	0.826977691104834	0.274079683709116	0	0
S100a10	27.67057228	27.54499054	27.60710144	27.58247757	26.92987633	27.91430473	27.04400826	27.94013786	28.47796059	1	27.467003632	27.84410286	0.377099227999999	0.308592780990353	0.910380594571364	0.135458289015755	0	0
Arl8a	26.93200874	27.05553436	27.38660812	27.17412376	27.03044319	27.35804367	27.26261902	27.36707115	27.01887131	1	27.115743634	27.2516512875	0.135907653499999	0.267435347183324	0.87488380432876	0.192836673428339	0	0
Dhrs7	26.58691978	26.60484314	26.90839005	27.10809135	25.82575607	26.98353958	27.17107201	26.35341454	27.13760567	1	26.606800078	26.91140795	0.304607871999998	0.3279074451073	0.923021201566503	0.115564308290899	0	0
Mterf2	27.3170433	27.01573944	27.51367378	27.61743927	27.63166237	27.31146622	27.68110275	26.71909904	26.83551025	1	27.419111632	27.136794565	-0.282317067000001	0.314900392715081	0.912420139517751	0.13222980380316	0	0
Rplp2	29.13990021	29.31650352	29.73816681	29.70205879	29.66327858	30.83152962	30.78265381	29.65982056	28.99275017	1	29.511981582	30.06668854	0.554706958000001	0.308363794531483	0.910380594571364	0.135458289015755	0	0
Tk2	27.1984024	27.07658386	27.29166985	27.17159653	27.34002495	27.20615578	27.24090767	26.92444992	27.07668495	1	27.215655518	27.11204958	-0.103605937999998	0.276361395958097	0.879331305749583	0.18552126272957	0	1
Sparc	27.56710625	27.9195137	28.02371788	27.75232124	27.69142342	28.16082001	27.83659363	28.22158813	27.80854607	1	27.790816498	28.00688696	0.216070462000001	0.159922595414286	0.822133911223932	0.282554692070491	0	0
Srpr	24.68901825	24.69747543	25.10535622	24.95508957	24.60806084	25.02508736	25.2819252	24.54274178	24.84613228	1	24.811000062	24.923971655	0.112971592999997	0.560638074341028	0.957472986610757	0.0626963103379742	0	0
Ndufb11	32.47900391	32.533535	32.54344559	33.02801132	32.95223618	32.44220734	32.96840286	31.95502853	32.40784454	1	32.7072464	32.4433708175	-0.263875582500006	0.319252198948494	0.915851134956091	0.12681497725736	0	1
Gabbr2	26.40985298	26.39753532	26.79122734	26.33260155	26.14486694	26.56298637	26.18451691	26.73911667	26.69099045	1	26.415216826	26.5444026	0.129185774000003	0.458926702666928	0.947280683552686	0.0781361287811336	0	0
Lyplal1	27.83523941	27.58118439	28.04158211	28.08375168	28.25272942	27.74194717	28.29405975	27.2155838	27.46291161	1	27.958897402	27.6786255825	-0.280271819500001	0.33375480248963	0.923021201566503	0.115564308290899	0	1
Ddx1	27.58981514	27.79038811	27.52727318	27.43591118	27.65037537	27.71204185	27.73760223	27.82499123	27.55402374	1	27.598752596	27.7071647625	0.108412166499999	0.228677100649028	0.856897123881653	0.222806085152548	0	0
Emd	26.97945595	27.00453186	27.13804626	27.07224464	27.07678795	27.36748886	26.84744835	27.34451866	27.16872978	1	27.054213332	27.1820464125	0.1278330805	0.369167566498491	0.928790368596105	0.106575083117433	0	0
Nif3l1	29.06522369	29.12889671	29.3585453	29.33919716	29.31313324	29.18855476	29.46068764	28.61491394	28.86239433	1	29.24099922	29.0316376675	-0.209361552499999	0.348091361212072	0.923021201566503	0.115564308290899	0	1
Pcp4	27.61322784	27.98565674	27.57101822	27.30168915	27.47699738	27.0694313	26.98739243	27.59512711	27.56478119	1	27.589717866	27.3041830075	-0.2855348585	0.197921872498208	0.839711647059012	0.252034096492314	0	0
Timm10	30.6601696	30.46265793	30.64735985	30.7678566	30.69199753	30.22974586	30.94579887	30.05840111	30.49843025	1	30.646008302	30.4330940225	-0.212914279499998	0.356300799914289	0.923021201566503	0.115564308290899	0	1
Prx	30.58315849	31.46058464	31.56977844	31.2649765	26.90529442	31.70734406	32.06230164	32.41189194	32.21530914	1	30.356758498	32.099211695	1.742453197	0.11872065987339	0.756881587253278	0.401860484035762	0	0
Scfd1	27.0497303	27.21391487	27.13775253	27.22788811	26.98999405	27.50948906	27.18224525	27.55068779	27.02379799	1	27.123855972	27.3165550225	0.1926990505	0.232753287219976	0.856897123881653	0.222806085152548	0	0
Ugp2	29.00525475	29.02849388	28.84713364	28.75619316	28.7003479	28.91669846	28.74591064	29.15901566	29.2010231	1	28.867484666	29.005661965	0.138177299000002	0.319210276306655	0.915851134956091	0.12681497725736	0	0
Hspd1	36.28784943	36.13165283	36.44270325	36.52695847	36.61297226	36.26257324	36.61326599	35.84182358	36.04506683	1	36.400427248	36.19068241	-0.209744837999999	0.314977832032396	0.912420139517751	0.13222980380316	0	1
Elmod1	26.46571541	26.34937859	26.41096878	26.74720764	26.79977417	26.29408264	26.53937149	26.39866829	26.13580704	1	26.554608918	26.341982365	-0.212626553	0.133112986432921	0.779047167254922	0.360217416273393	0	0
Mtx3	29.18725777	29.11009598	29.39208603	29.43996811	29.53732491	29.0102272	29.74304008	28.70999146	28.82491493	1	29.33334656	29.0720434175	-0.261303142500001	0.351272892047658	0.923021201566503	0.115564308290899	0	0
Tpm1	26.17140579	26.19413376	25.99595642	26.44677925	26.35925865	26.30062485	27.05491447	26.3852253	26.89873695	1	26.233506774	26.6598753925	0.4263686185	0.101837729642866	0.731036444176766	0.451984764602272	0	0
Rdx	27.70526886	27.36436081	28.34165955	28.24900436	28.23455048	28.53980446	28.09936333	28.5900116	27.90400314	1	27.978968812	28.2832956325	0.304326820499998	0.268969497465887	0.87488380432876	0.192836673428339	0	0
	25.41680145	25.52701187	25.71897507	25.15356255	25.42103195	25.04660225	25.57522202	24.33190155	24.76385117	1	25.447476578	24.9293942475	-0.5180823305	0.138885041460017	0.784601647128827	0.349967730792649	0	0
Aimp1	26.12240028	26.36549568	26.58720589	26.4345665	26.56624985	26.85614395	26.36213875	25.73161507	25.25122261	1	26.41518364	26.050280095	-0.364903545000001	0.380571911218897	0.929653476653026	0.105235035306808	0	0
Pdk2	30.4991436	30.33979225	30.43827248	30.54074669	30.52262306	30.28686523	30.68428421	29.82924843	30.30437851	1	30.468115616	30.276194095	-0.191921520999998	0.355752254262342	0.923021201566503	0.115564308290899	0	1
Arhgap1	27.09863472	27.18588829	27.22098732	27.14219093	26.9558773	27.18536949	26.96658707	27.41021729	27.40977097	1	27.120715712	27.242986205	0.122270493000002	0.348962748019636	0.923021201566503	0.115564308290899	0	0
Mgst3	31.93959427	31.56274605	31.85383797	31.96803474	32.11425781	31.63916397	32.02148056	31.21039581	31.8502636	1	31.887694168	31.680325985	-0.207368183	0.345724375683717	0.923021201566503	0.115564308290899	0	1
Atl3	27.81136703	27.98798943	27.92504501	27.64910698	27.92677116	28.3698616	27.48335457	28.23628426	28.3018856	1	27.860055922	28.0978465075	0.237790585500001	0.339065144333919	0.923021201566503	0.115564308290899	0	0
Psmb2	27.37567329	27.39001656	27.30447769	27.15146255	27.0905323	27.33764648	27.19145203	27.52525902	27.408638	1	27.262432478	27.3657488825	0.103316404499999	0.302608348542336	0.909515368395238	0.136830079088367	0	0
Uba52/Gm5239	26.61090851	27.00120544	25.5009079	26.57143784	26.81684494	26.87220573	26.9583683	26.62882805	27.15552139	1	26.500260926	26.9037308675	0.403469941500003	0.210534729437662	0.850104805844918	0.234287378870255	0	0
Arf6	28.01059914	28.01958847	27.55665588	27.44165993	27.47691917	27.80251884	27.65314674	28.11428642	28.18839073	1	27.701084518	27.9395856825	0.238501164500001	0.230508360063874	0.856897123881653	0.222806085152548	0	0
Rpl19	27.91792297	28.21310425	28.27288628	27.94787598	28.18300438	28.91205025	28.92340279	27.97218704	27.95576668	1	28.106958772	28.44085169	0.333892918000004	0.316162947234834	0.912420139517751	0.13222980380316	0	0
02. Mrz	31.39294624	31.23006058	30.75405884	30.83062363	30.85753059	31.50004768	31.23232079	30.93505096	31.50542831	1	31.013043976	31.293211935	0.280167959000003	0.175109888752191	0.823699374824213	0.279810201151439	0	0
Ptprz1	25.60354042	25.49780464	25.69756699	25.73764801	24.97002602	25.94863319	25.80227852	25.64612961	25.57727051	1	25.501317216	25.7435779575	0.242260741500001	0.183167684350519	0.823699374824213	0.279810201151439	0	0
Lrrc8a	27.73250008	27.7013073	27.40669441	27.44213486	27.31029701	27.96369743	27.14834785	28.02469635	27.84032059	1	27.518586732	27.744265555	0.225678822999999	0.360629269432542	0.923838745884375	0.114287040665088	0	0
Apmap	28.98687744	29.22979164	29.10977173	29.01503372	28.8676033	29.20403481	28.93113136	29.21561813	29.29147148	1	29.041815566	29.160563945	0.118748378999999	0.278102395451056	0.879331305749583	0.18552126272957	0	0
Eno2	31.27555847	31.80541611	31.10202599	31.34016418	31.41223335	30.96798325	30.91452599	31.35258102	31.40301514	1	31.38707962	31.15952635	-0.227553270000001	0.230224731922898	0.856897123881653	0.222806085152548	0	0
Rpl24	27.42129707	27.74999046	27.47185135	27.16173363	27.37575531	28.1476593	27.99094009	27.2921524	27.33921814	1	27.436125564	27.6924924825	0.256366918499999	0.343393250604396	0.923021201566503	0.115564308290899	0	0
Tm9sf2	28.16367722	27.94929504	27.16355705	26.55856323	26.68979836	27.65236092	26.57072067	28.25754929	29.86923027	1	27.30497818	28.0874652875	0.7824871075	0.358190276073762	0.923021201566503	0.115564308290899	0	0
Rplp1	27.27852631	27.73847198	27.83677483	27.73498917	27.70872498	28.78581429	28.62182808	27.94787598	27.02083397	1	27.659497454	28.09408808	0.434590625999999	0.36221977495279	0.924509490527326	0.11323996523471	0	0
Mul1	26.6277504	26.28588867	26.8263855	26.81915474	26.84589386	26.65130043	26.79761124	26.08898544	26.37744331	1	26.681014634	26.478835105	-0.202179529000002	0.329600921858177	0.923021201566503	0.115564308290899	0	1
Crmp1	29.88556099	30.02135086	29.80766296	29.89527321	29.81546402	29.51367378	29.44911957	29.91919518	29.79468536	1	29.885062408	29.6691684725	-0.215893935499999	0.148258032737227	0.804879747044149	0.313154841228325	0	0
Ndufb8	32.40740204	32.48711777	32.70986176	32.91053772	32.9496994	32.48262787	32.95906067	32.031147	32.37099838	1	32.692923738	32.46095848	-0.231965257999995	0.342349090947269	0.923021201566503	0.115564308290899	0	1
Ndufb6	32.24515915	32.28725052	32.45202637	32.68466949	32.74612045	32.34870911	32.72864151	31.87302017	32.06030273	1	32.483045196	32.25266838	-0.230376815999996	0.329854323235341	0.923021201566503	0.115564308290899	0	1
Pex11b	25.83910751	26.28264999	26.125103	25.52121162	26.00425339	26.32435036	25.97457314	25.99660301	26.30957794	1	25.954465102	26.1512761125	0.196811010499999	0.264338542820621	0.87488380432876	0.192836673428339	0	1
Dpm1	26.52412224	26.32849884	26.68418312	26.02621651	26.35992813	26.80599594	26.34351921	26.60636902	26.50628281	1	26.384589768	26.565541745	0.180951976999996	0.256280188000624	0.874643921095441	0.19323229831412	0	0
Clgn	27.35586166	27.42670441	27.07755089	26.99728012	27.1234169	26.78587532	26.84923935	27.40312195	27.04051208	1	27.196162796	27.019687175	-0.176475620999998	0.324455409142702	0.921657284556878	0.117697706256282	0	0
Ndufs8	33.60000992	33.47381592	33.557621	33.87518311	33.86207581	33.47187805	33.91438293	33.10853577	33.40641403	1	33.673741152	33.475302695	-0.198438456999995	0.33942556214417	0.923021201566503	0.115564308290899	0	1
Cisd3	30.00283051	29.8447876	30.32291985	30.33228874	30.67324638	30.12324524	30.5160141	29.44753456	29.67474556	1	30.235214616	29.940384865	-0.294829751000002	0.336594922924776	0.923021201566503	0.115564308290899	0	1
Cyfip1	26.60185623	26.69882584	26.80980301	26.42269135	26.34053421	26.65737724	26.43072128	27.02627945	26.8512001	1	26.574742128	26.7413945175	0.166652389499998	0.325738564503426	0.923021201566503	0.115564308290899	0	0
Sdha	35.09262085	34.97960663	35.25504684	35.3363266	35.34831619	35.18121719	35.43848038	34.54472351	34.81676483	1	35.202383422	34.9952964775	-0.207086944499999	0.382113422679739	0.929653476653026	0.105235035306808	0	1
Slc12a9	26.51719284	26.71227264	26.75002289	26.96438599	25.58170128	27.42141724	26.39312935	26.95160484	27.13653183	1	26.505115128	26.975670815	0.470555687000001	0.190507747575352	0.831336395022788	0.266495722310519	0	0
Myo1d	30.17539787	30.3348465	30.25445366	29.83298683	30.07654572	30.13528442	30.0846138	30.65740395	30.35520935	1	30.134846116	30.30812788	0.173281764000002	0.315022593502358	0.912420139517751	0.13222980380316	0	0
Gnb4	28.63632011	28.76701927	28.69504738	28.64562607	28.49754715	28.99265671	28.33135986	29.10479546	28.869133	1	28.648311996	28.8244862575	0.176174261499998	0.384746068239831	0.931858659057429	0.101816946167085	0	0
Rpl12	28.23480225	28.3742218	28.59423637	28.45585632	28.77369881	29.67896461	29.24703598	28.32223129	28.19027519	1	28.48656311	28.8596267675	0.373063657500001	0.381942086635992	0.929653476653026	0.105235035306808	0	0
Lgals1	26.5800705	26.76382637	26.58548927	26.65690041	26.58720589	27.25376701	26.69037819	26.62537575	26.83520889	1	26.634698488	26.85118246	0.216483971999999	0.223662041185406	0.856897123881653	0.222806085152548	0	0
Atpaf1	28.74664688	28.6289711	29.01128006	29.28774452	29.03646851	28.95003319	29.22785378	28.05481148	28.36333847	1	28.942222214	28.64900923	-0.293212984	0.370283569654938	0.929653476653026	0.105235035306808	0	1
Idh3b	34.94807053	34.88676453	35.10194397	35.19263458	35.26475906	34.90815353	35.37702179	34.55095673	34.69747543	1	35.078834534	34.88340187	-0.195432664000002	0.370990423140599	0.929653476653026	0.105235035306808	0	1
Pcbp2	27.03364944	27.03627205	26.52633286	26.66490936	26.2321949	26.80316544	26.74464417	26.90672874	27.17064285	1	26.698671722	26.9062953	0.207623578	0.291657499656777	0.891850105985319	0.165126839364424	0	0
Myl6	28.21001816	28.04413795	27.65095711	27.74775314	27.61484337	27.91615868	27.72110176	28.16456604	28.45769691	1	27.853541946	28.0648808475	0.2113389015	0.326912000302816	0.923021201566503	0.115564308290899	0	0
Cpt1c	25.37587166	25.47883415	25.78885269	25.35764885	25.81303787	25.94715118	25.53164482	26.02910614	25.4665947	1	25.562849044	25.74362421	0.180775166	0.341402142048135	0.923021201566503	0.115564308290899	0	1
Adpgk	26.95858955	26.62676811	26.63263321	26.77856255	26.45620346	26.85257721	26.47193718	27.25011063	26.91547394	1	26.690551376	26.87252474	0.181973363999997	0.362765750298169	0.924509490527326	0.11323996523471	0	0
Lman2	26.81842422	27.22209358	26.61829376	26.91763878	26.57604408	26.87894249	27.08162117	27.13565063	27.36310768	1	26.830498884	27.1148304925	0.284331608499997	0.105690074189596	0.738954634734442	0.43644229648695	0	0
Hyou1	29.94783401	30.33841133	30.25822258	30.14685822	30.12108421	30.65159988	30.34577751	30.27169609	29.98542595	1	30.16248207	30.3136248575	0.1511427875	0.371879006576188	0.929653476653026	0.105235035306808	0	0
Ktn1	28.25473595	28.19535446	28.3761692	28.16427803	28.31771088	28.57522583	28.12482262	28.49310493	28.43553352	1	28.261649704	28.407171725	0.145522021000001	0.24197925375824	0.856897123881653	0.222806085152548	0	0
Nfasc	32.54370117	32.87327576	32.76274872	32.58028412	32.68878174	32.81594086	32.54564667	33.20088577	32.85818863	1	32.689758302	32.8551654825	0.165407180499997	0.321513000184967	0.917417591283146	0.124349523838059	0	0
Lamtor5	26.01717377	26.91655731	26.74919128	25.79743767	26.28722763	27.0487957	26.86549568	26.98337555	26.71200943	1	26.353517532	26.90241909	0.548901557999997	0.0591060857029827	0.681813124210635	0.552551724726948	0	0
Ndufa12	33.16962814	33.25187683	33.37327957	33.53287506	33.59495926	33.25222778	33.56711578	32.78524017	33.18732071	1	33.384523772	33.19797611	-0.186547662000002	0.352015367762108	0.923021201566503	0.115564308290899	0	1
Sh3gl2	29.83122063	30.24081802	30.07539749	29.95795441	29.79941177	29.19104195	29.32479858	30.14685822	29.88235092	1	29.980960464	29.6362624175	-0.3446980465	0.229607579303821	0.856897123881653	0.222806085152548	0	0
Nlgn3	27.29727936	27.49548912	27.85031319	27.7262764	27.41800117	27.91199303	27.49144363	28.04455566	27.56485367	1	27.557471848	27.7532114975	0.195739649500002	0.287513856100311	0.887436060719375	0.172284917023348	0	0
Aldh2	33.50752258	33.45365906	33.26605225	33.31074524	33.34678268	33.74364471	33.82211685	33.35567093	33.66992569	1	33.376952362	33.647839545	0.270887182999999	0.0699269605367434	0.686873513116308	0.541883641842128	0	1
Ccdc47	27.22361374	27.28876877	27.39071274	26.90781784	26.72961998	27.80848503	26.72767258	27.29876518	27.73914909	1	27.108106614	27.39351797	0.285411356000001	0.357341062574937	0.923021201566503	0.115564308290899	0	0
Pnp	26.05187988	26.27407074	26.24097252	26.03873253	26.16544724	26.10717392	26.04289246	26.37011909	26.72175407	1	26.154220582	26.310484885	0.156264303	0.394070106142193	0.934010459338023	0.0984893891166573	0	0
Tdrkh	29.71564674	29.64890289	30.06162453	30.14388275	30.18399811	29.81449509	30.13681221	29.50189781	29.6088295	1	29.950811004	29.7655086525	-0.185302351499999	0.339418360944518	0.923021201566503	0.115564308290899	0	1
Mrps36	32.31458282	32.27461624	32.7286644	32.80723953	32.80079651	32.38737106	33.02595901	31.80437851	31.97281647	1	32.5851799	32.2976312625	-0.287548637500002	0.385948847378043	0.932595957878372	0.100675918224208	0	1
